LEA,LEADescription,Enrollment,NativeAmericanOrAlaskan,Hispanic,NativeHawaiianOrPacificIslander,BlackAfricanAmerican,TwoOrMoreRaces,White,Asian,EconDisadvantaged,SPED,LEP
5903012,Hazen High School,203,0,0,0,21.67487684729,0.985221674876,75.369458128078,1.970443349753,52.71,10.344827586206,0
6001001,Central High School,2489,0.84371233427,4.419445560466,0,57.010847730012,0.883889112093,29.208517476898,7.633587786259,49.74,5.624748895138,3.133788670148
6001002,Hall High School,1189,0.168208578637,21.783010933557,0,71.488645920941,0.336417157275,5.298570227081,0.925147182506,85.2,14.634146341463,20.94196804037
6001003,Mann Magnet Middle School,789,0.380228136882,15.842839036755,0,57.667934093789,1.774397972116,21.292775665399,3.041825095057,73.38,9.378960709759,13.18124207858
6001005,Parkview Magnet High School,1033,0.677637947725,14.61761858664,0,55.372700871248,1.258470474346,25.266214908034,2.807357212003,59.15,4.743465634075,10.358180058083
6001006,Booker Arts Magnet Elem. Sch.,497,0.20120724346,16.901408450704,0.804828973843,56.740442655935,3.018108651911,21.730382293762,0.603621730382,85.51,13.480885311871,14.889336016096
6001007,Dunbar Magnet Middle School,786,0.127226463104,7.888040712468,0,85.368956743002,0.127226463104,6.106870229007,0.381679389312,88.17,11.068702290076,6.870229007633
6001009,Forest Heights Middle School,,0,0,0,0,0,0,0,,0,0
6001010,Pulaski Heights Middle School,834,0.359712230215,1.438848920863,0,55.875299760191,1.67865707434,38.369304556354,2.278177458033,55.76,11.390887290167,1.079136690647
6001013,Henderson Middle School,784,0.127551020408,10.076530612244,0,81.377551020408,0.765306122448,5.994897959183,1.658163265306,91.45,14.668367346938,9.821428571428
6001017,Bale Elementary School,332,0.301204819277,13.554216867469,0,71.686746987951,1.506024096385,10.542168674698,2.409638554216,91.27,17.469879518072,14.457831325301
6001018,Brady Elementary School,348,0.287356321839,12.068965517241,0,77.586206896551,1.724137931034,6.896551724137,1.436781609195,92.24,10.057471264367,10.632183908045
6001020,McDermott Elementary School,343,0,11.37026239067,0.583090379008,76.967930029154,2.04081632653,8.454810495626,0.583090379008,89.8,15.160349854227,9.912536443148
6001021,Carver Magnet Elem. School,291,0,14.089347079037,0,66.323024054982,1.718213058419,16.838487972508,1.030927835051,84.19,15.120274914089,8.591065292096
6001023,Fair Park Early Childhood Ctr,,0,0,0,0,0,0,0,,0,0
6001024,Forest Park Elementary School,392,0.765306122448,3.316326530612,0,16.836734693877,1.275510204081,74.489795918367,3.316326530612,26.02,5.867346938775,3.316326530612
6001025,Franklin Incentive Elem. Sch.,284,0,4.929577464788,0,90.140845070422,1.056338028169,3.873239436619,0,93.66,18.661971830985,3.521126760563
6001027,Gibbs Magnet Elementary School,251,0,6.772908366533,0,53.386454183266,2.788844621513,35.059760956175,1.992031872509,50.6,7.569721115537,3.585657370517
6001029,Western Hills Elem. School,220,0,15.90909090909,0,71.818181818181,2.727272727272,9.545454545454,0,88.64,18.181818181818,13.636363636363
6001030,Jefferson Elementary School,382,0.261780104712,1.047120418848,0.261780104712,24.607329842931,2.094240837696,69.895287958115,1.832460732984,32.98,8.376963350785,1.30890052356
6001033,Meadowcliff Elementary School,305,0,19.344262295081,0,77.704918032786,0.655737704918,2.295081967213,0,92.79,11.475409836065,16.065573770491
6001035,M.L. King Magnet Elem. School,463,0.215982721382,1.295896328293,0,95.032397408207,0.215982721382,3.239740820734,0,90.93,13.606911447084,0.215982721382
6001038,Pulaski Heights Elem. School,344,0,5.523255813953,0,43.023255813953,1.453488372093,47.674418604651,2.325581395348,56.98,11.046511627906,2.906976744186
6001040,Romine Interdist. Elem. School,312,0,14.102564102564,0,80.76923076923,0.641025641025,4.487179487179,0,88.46,19.551282051282,14.102564102564
6001041,Stephens Elementary,341,0,4.105571847507,0,92.375366568914,1.759530791788,1.759530791788,0,95.6,14.369501466275,2.932551319648
6001042,Washington Magnet Elem. School,452,0,2.87610619469,0,92.9203539823,0.663716814159,3.318584070796,0.221238938053,96.68,20.353982300884,2.433628318584
6001043,Williams Magnet Elem. School,382,0.261780104712,5.497382198952,0.261780104712,57.068062827225,3.141361256544,24.607329842931,9.162303664921,54.71,8.376963350785,11.256544502617
6001044,Wilson Elementary School,274,0,23.722627737226,0,70.802919708029,2.189781021897,3.284671532846,0,93.43,21.897810218978,20.072992700729
6001045,Woodruff Early Childhood Ctr,,0,0,0,0,0,0,0,,0,0
6001047,Terry Elementary School,370,0.54054054054,14.594594594594,0.27027027027,67.297297297297,1.891891891891,12.702702702702,2.702702702702,84.32,15.405405405405,14.324324324324
6001048,Fulbright Elementary School,534,0.374531835205,5.430711610486,0,44.569288389513,2.247191011235,41.385767790262,5.992509363295,46.07,13.857677902621,6.367041198501
6001050,Rockefeller Incentive Elem.,284,0,3.873239436619,0,90.845070422535,2.112676056338,3.169014084507,0,94.72,14.436619718309,2.81690140845
6001052,Baseline Elementary School,270,0,52.592592592592,0,41.851851851851,1.481481481481,4.074074074074,0,96.3,14.444444444444,52.592592592592
6001055,David O'Dodd Elementary School,290,0,40,0,53.103448275862,0.689655172413,5.862068965517,0.344827586206,89.66,10,37.586206896551
6001056,Geyer Springs Gifted And Talented Academy,198,0,11.616161616161,0,78.787878787878,1.515151515151,8.080808080808,0,88.89,6.060606060606,12.121212121212
6001057,Mabelvale Elementary School,545,0.183486238532,23.302752293577,0,71.559633027522,0.733944954128,4.036697247706,0.183486238532,91.56,11.37614678899,20.366972477064
6001058,Otter Creek Elementary School,538,0.185873605947,21.561338289962,0.185873605947,63.5687732342,1.115241635687,12.081784386617,1.301115241635,81.04,9.479553903345,22.490706319702
6001059,Wakefield Elementary School,550,0,30.363636363636,0,66,1.454545454545,2.181818181818,0,96.55,6.545454545454,28.181818181818
6001062,Mabelvale Middle School,658,0.15197568389,14.285714285714,0,79.787234042553,0.303951367781,4.863221884498,0.607902735562,89.82,14.133738601823,11.854103343465
6001063,J.A. Fair High School,916,0,6.659388646288,0,87.227074235807,0.545851528384,4.912663755458,0.655021834061,83.08,15.283842794759,4.585152838427
6001064,McClellan Magnet High School,906,0.110375275938,6.401766004415,0,89.735099337748,0.331125827814,3.090507726269,0.331125827814,88.19,13.796909492273,3.973509933774
6001067,Alternative Agencies,,0,0,0,0,0,0,0,,0,0
6001068,Accelerated Learning Program,,0,0,0,0,0,0,0,,0,0
6001070,W.D. Hamilton Learning Academy,,0,0,0,0,0,0,0,,0,0
6001071,Watson Intermediate School,413,0.242130750605,33.171912832929,0,63.19612590799,0.48426150121,2.905569007263,0,93.95,11.38014527845,31.961259079903
6001072,Chicot Primary School,602,0.16611295681,32.890365448504,0,63.953488372093,0.664451827242,2.325581395348,0,93.19,10.299003322259,31.063122923588
6001073,Don Roberts Elementary School,893,0.3359462486,3.807390817469,0,27.771556550951,2.127659574468,55.767077267637,10.190369540873,31.13,9.630459126539,9.854423292273
6001074,Felder Middle Sch Learn Academ,,0,0,0,0,0,0,0,,0,0
6001075,Forest Heights Stem Academy,696,0.431034482758,7.758620689655,0,57.183908045977,0.862068965517,30.890804597701,2.87356321839,65.66,8.045977011494,5.747126436781
6001702,Cloverdale Aerospace Tech Char,583,0.343053173241,22.469982847341,0,73.584905660377,0,3.087478559176,0.514579759862,92.11,12.349914236706,21.097770154373
6002050,Amboy Elementary School,377,0.265251989389,12.201591511936,0,68.435013262599,1.061007957559,18.037135278514,0,92.84,7.957559681697,5.835543766578
6002054,Boone Park Elementary School,340,0.294117647058,4.117647058823,0,86.470588235294,0,8.529411764705,0.588235294117,98.53,14.117647058823,2.058823529411
6002055,Crestwood Elementary School,499,0.801603206412,3.406813627254,0,31.663326653306,0.601202404809,60.120240480961,3.406813627254,44.49,12.224448897795,2.204408817635
6002056,Glenview Elementary School,164,0,6.70731707317,0.60975609756,76.829268292682,0.60975609756,15.243902439024,0,98.78,13.414634146341,5.487804878048
6002057,Indian Hills Elementary School,575,0.173913043478,2.086956521739,0.347826086956,27.304347826086,0,67.826086956521,2.260869565217,37.22,9.391304347826,1.217391304347
6002058,Lakewood Elementary School,423,0.47281323877,4.964539007092,0,25.531914893617,0.47281323877,67.612293144208,0.945626477541,38.06,8.510638297872,2.836879432624
6002060,Lynch Drive Elementary School,,0,0,0,0,0,0,0,,0,0
6002061,Meadow Park Elementary School,430,0,4.418604651162,0,88.837209302325,0.697674418604,5.813953488372,0.232558139534,96.05,11.860465116279,3.023255813953
6002063,No. Heights Elementary School,415,0.481927710843,30.12048192771,0,55.180722891566,0.240963855421,13.975903614457,0,96.87,6.024096385542,23.614457831325
6002064,Park Hill Elementary School,324,0,17.592592592592,0,53.086419753086,0.617283950617,26.543209876543,2.16049382716,87.35,14.197530864197,13.271604938271
6002065,Pike View Elementary School,354,0.564971751412,9.604519774011,0,75.706214689265,0.847457627118,11.016949152542,2.259887005649,92.94,10.734463276836,8.757062146892
6002067,Redwood Pre-School,,0,0,0,0,0,0,0,,0,0
6002069,Seventh Street Elem. School,286,0.6993006993,0.34965034965,0,95.104895104895,0.6993006993,3.146853146853,0,98.6,16.433566433566,0
6002070,Lakewood Middle School,1149,0.348128807658,3.394255874673,0,51.697127937336,0.522193211488,42.645778938207,1.392515230635,57.88,8.964316797214,1.47954743255
6002080,North Little Rock Academy,154,0,4.545454545454,0,88.961038961038,0,6.493506493506,0,90.91,18.831168831168,3.896103896103
6002081,Ridgeroad Middle School,618,0.161812297734,15.210355987055,0,72.977346278317,0.161812297734,11.488673139158,0,91.26,10.84142394822,9.708737864077
6002082,North Little Rock High School,2468,0.202593192868,7.414910858995,0.040518638573,58.995137763371,0.364667747163,31.726094003241,1.256077795786,62.4,7.536466774716,3.68719611021
6003090,Adkins Pre-K Center,,0,0,0,0,0,0,0,,0,0
6003092,Baker Interdistrict Elem. Sch.,419,0,3.818615751789,0,28.162291169451,1.909307875894,42.72076372315,23.389021479713,26.49,4.057279236276,6.682577565632
6003093,Crystal Hill Elementary,640,0.3125,6.40625,0,40.9375,2.8125,45.46875,4.0625,50,14.21875,3.125
6003094,Bayou Meto Elementary School,281,0.35587188612,3.91459074733,0,3.91459074733,0.711743772241,90.747330960854,0.35587188612,74.38,14.234875444839,0.711743772241
6003095,Clinton Elementary School,585,0.51282051282,7.521367521367,0.34188034188,52.478632478632,3.247863247863,35.042735042735,0.8547008547,63.25,9.401709401709,3.931623931623
6003099,Warren Dupree Elem. School,408,0.735294117647,10.78431372549,0,54.166666666666,6.372549019607,27.450980392156,0.490196078431,80.64,18.872549019607,6.617647058823
6003102,Harris Elementary School,203,0.492610837438,5.418719211822,0,84.23645320197,0.492610837438,9.35960591133,0,91.13,13.793103448275,1.970443349753
6003104,Landmark Elementary School,261,1.149425287356,18.007662835249,0,26.436781609195,3.831417624521,49.808429118773,0.766283524904,81.23,6.130268199233,9.19540229885
6003105,Lawson Elementary School,233,0.858369098712,18.454935622317,0.429184549356,32.188841201716,0.429184549356,46.781115879828,0.858369098712,72.1,10.729613733905,15.450643776824
6003106,Tolleson Elementary School,320,0,8.125,0.3125,38.4375,6.25,46.25,0.625,74.69,17.5,3.125
6003108,Oak Grove Elementary School,241,0,10.788381742738,0,30.705394190871,1.244813278008,57.261410788381,0,77.59,18.257261410788,4.564315352697
6003110,Joe T. Robinson Elem. School,163,0,6.134969325153,0,26.380368098159,6.748466257668,58.282208588957,2.453987730061,64.42,15.950920245398,4.294478527607
6003111,Scott Elementary School,125,0,6.4,0,46.4,6.4,40.8,0,85.6,12,1.6
6003112,Sherwood Elementary School,336,0.892857142857,18.75,0,29.464285714285,2.380952380952,47.619047619047,0.892857142857,62.2,12.20238095238,11.309523809523
6003113,Sylvan Hills Elementary School,440,0,4.545454545454,0,47.727272727272,2.045454545454,44.545454545454,1.136363636363,63.86,15,1.363636363636
6003119,Jacksonville Middle School,613,0,7.014681892332,0.16313213703,63.295269168026,1.79445350734,27.243066884176,0.489396411092,74.23,16.313213703099,3.42577487765
6003120,Fuller Middle School,449,1.113585746102,10.913140311804,0,55.233853006681,1.336302895322,30.512249443207,0.890868596881,75.95,13.80846325167,8.017817371937
6003122,Sylvan Hills Middle School,836,0.478468899521,4.425837320574,0,44.976076555023,3.947368421052,45.813397129186,0.358851674641,54.19,10.047846889952,2.153110047846
6003123,Jacksonville High School,803,0.24906600249,5.479452054794,0.124533001245,62.141967621419,4.358655043586,26.899128268991,0.747198007471,62.89,13.823163138231,2.241594022415
6003125,Wilbur D. Mills High School,676,0.147928994082,9.171597633136,0,62.278106508875,1.183431952662,26.627218934911,0.591715976331,57.4,9.023668639053,4.142011834319
6003127,Joe T. Robinson High School,513,0.194931773879,7.602339181286,0,43.859649122807,4.093567251461,43.469785575048,0.779727095516,50.49,16.179337231968,4.48343079922
6003128,Sylvan Hills High School,975,0.410256410256,3.076923076923,0.102564102564,45.025641025641,3.897435897435,46.25641025641,1.230769230769,41.13,10.564102564102,0.820512820512
6003129,Cato Elementary School,346,0.867052023121,5.780346820809,0.28901734104,34.104046242774,0.57803468208,57.803468208092,0.57803468208,77.75,10.404624277456,1.734104046242
6003130,Pinewood Elementary School,454,0.440528634361,5.066079295154,0,51.541850220264,7.26872246696,35.022026431718,0.660792951541,81.06,12.114537444933,0.881057268722
6003135,College Station Elem. School,212,2.358490566037,5.188679245283,0,67.924528301886,2.358490566037,20.754716981132,1.415094339622,76.42,4.716981132075,1.88679245283
6003136,North Pulaski High School,668,0.149700598802,6.736526946107,0.149700598802,35.329341317365,3.892215568862,51.796407185628,1.946107784431,38.62,17.664670658682,2.694610778443
6003137,Arnold Drive Elementary School,242,0.413223140495,15.289256198347,1.239669421487,17.355371900826,6.611570247933,54.95867768595,4.132231404958,37.6,11.570247933884,4.132231404958
6003139,Oakbrooke Elementary School,549,0.182149362477,5.100182149362,0,40.619307832422,6.921675774134,46.812386156648,0.364298724954,60.47,14.207650273224,2.185792349726
6003140,Northwood Middle School,372,1.075268817204,7.52688172043,0,37.365591397849,2.956989247311,50.806451612903,0.268817204301,68.28,20.16129032258,3.763440860215
6003141,Murrell Taylor Elem. School,437,0,4.805491990846,0,58.352402745995,5.949656750572,30.20594965675,0.686498855835,76.43,22.654462242562,1.83066361556
6003142,Pine Forest Elementary School,524,0.381679389312,5.152671755725,0,33.778625954198,1.717557251908,54.389312977099,4.580152671755,41.6,7.06106870229,3.053435114503
6003143,Joe T. Robinson Middle School,458,0.655021834061,6.768558951965,0,35.807860262008,2.620087336244,52.838427947598,1.310043668122,37.55,11.572052401746,2.40174672489
6003146,Bates Elementary School,457,0.656455142231,22.100656455142,0,37.855579868708,5.908096280087,32.822757111597,0.656455142231,81.4,21.44420131291,17.286652078774
6003149,Maumelle Middle School,769,0.260078023407,5.59167750325,0,41.612483745123,1.950585175552,49.154746423927,1.430429128738,43.17,8.192457737321,2.340702210663
6003150,Chenal Elementary School,525,0.95238095238,2.857142857142,0.190476190476,23.619047619047,0.761904761904,65.714285714285,5.904761904761,24.38,10.47619047619,4
6003151,Maumelle High School,1059,0.377714825306,4.721435316336,0,42.681775259678,1.794145420207,48.441926345609,1.983002832861,36.26,8.309726156751,1.510859301227
6040702,Academics Plus                ,441,0.453514739229,5.215419501133,0.680272108843,11.791383219954,0,79.818594104308,2.04081632653,20.86,10.884353741496,0
6040703,Academics Plus  High              ,308,0.324675324675,4.545454545454,0.324675324675,19.480519480519,0,73.701298701298,1.623376623376,19.48,7.142857142857,0.324675324675
6041701,Lisa Academy North Elementary Charter School,361,0.831024930747,15.235457063711,0,35.180055401662,0,39.058171745152,9.695290858725,47.37,7.75623268698,6.371191135734
6041702,Lisa Academy                  ,411,0.486618004866,13.381995133819,1.459854014598,40.632603406326,1.216545012165,25.790754257907,17.031630170316,41.12,6.32603406326,2.919708029197
6041703,Lisa Academy High             ,386,0.259067357512,12.435233160621,0,43.00518134715,2.072538860103,27.720207253886,14.507772020725,34.2,4.40414507772,0.518134715025
6041705,Lisa Academy North Middle Charter School,222,1.801801801801,15.315315315315,0.45045045045,33.783783783783,0,40.99099099099,7.657657657657,45.05,5.405405405405,1.351351351351
6041706,Lisa Academy North High Charter School,108,1.851851851851,10.185185185185,0,30.555555555555,0,48.148148148148,9.259259259259,34.26,7.407407407407,0
6042700,Dreamland Academy,,0,0,0,0,0,0,0,,0,0
6043701,Ark Virtual Academy Elementary,796,0.879396984924,4.773869346733,0.502512562814,7.663316582914,1.507537688442,83.165829145728,1.507537688442,27.51,7.286432160804,0
6043702,Ark Virtual Academy Middle Sch,594,1.683501683501,5.218855218855,0,9.595959595959,1.515151515151,80.80808080808,1.178451178451,26.26,12.121212121212,0
6043703,Arkansas Virtual Academy High School,257,1.556420233463,8.17120622568,0,10.116731517509,3.501945525291,75.875486381322,0.778210116731,40.86,5.058365758754,0
6044702,Covenant Keepers Charter      ,157,0,43.312101910828,0,56.687898089171,0,0,0,91.08,4.458598726114,17.834394904458
6044703,Covenant Keepers High         ,,0,0,0,0,0,0,0,,0,0
6045701,Estem Elementary Charter      ,,0,0,0,0,0,0,0,,0,0
6046702,Estem Middle School           ,,0,0,0,0,0,0,0,,0,0
6047701,Estem Elementary School,480,0,6.041666666666,0.208333333333,43.75,1.458333333333,45,3.541666666666,35.42,6.25,2.083333333333
6047702,Estem Middle School,476,0.420168067226,7.563025210084,0,43.697478991596,2.941176470588,41.596638655462,3.781512605042,31.72,10.294117647058,1.890756302521
6047703,Estem High Charter            ,506,0,5.533596837944,0,49.011857707509,5.92885375494,37.154150197628,2.371541501976,27.87,6.324110671936,1.185770750988
6048701,Lisa Academy North Elem       ,,0,0,0,0,0,0,0,,0,0
6048702,Lisa Academy North Middle     ,,0,0,0,0,0,0,0,,0,0
6048703,Lisa Academy-Nlr High School  ,,0,0,0,0,0,0,0,,0,0
6049701,Little Prep Academy Elementary,251,0,8.366533864541,0,90.836653386454,0,0,0.796812749003,100,7.569721115537,0
6049702,Little Rock Prep Academy      ,147,0,8.163265306122,0,89.115646258503,2.04081632653,0.680272108843,0,100,6.802721088435,0
6050701,Jacksonville Lighthouse Charte,280,1.071428571428,11.428571428571,0,55.714285714285,0.357142857142,30.714285714285,0.714285714285,73.57,7.857142857142,10.357142857142
6050702,Jacksonville Lighthouse Middle,210,0.95238095238,9.047619047619,0,65.238095238095,0,22.857142857142,1.904761904761,75.24,5.238095238095,8.095238095238
6050703,College Prep Academy          ,228,0,10.087719298245,0,52.19298245614,0,34.649122807017,3.070175438596,60.53,9.649122807017,6.578947368421
6050705,Flightline Upper Academy      ,195,1.538461538461,7.179487179487,0,41.538461538461,0,46.666666666666,3.076923076923,46.15,7.692307692307,0
6051700,Lr Urban Collegiate Public Charter,,0,0,0,0,0,0,0,,0,0
6052703,Siatech High Charter          ,152,0,0.657894736842,0,84.868421052631,1.315789473684,11.842105263157,1.315789473684,57.24,3.947368421052,0
6053703,Premier High School OF Little Rock,130,0,3.076923076923,0,82.307692307692,0.76923076923,13.846153846153,0,71.54,6.153846153846,0
6054703,Quest Middle School OF Little Rock,166,1.807228915662,4.216867469879,0.602409638554,22.89156626506,0,62.650602409638,7.831325301204,14.46,0,0
6055702,Exalt Academy OF Southwest Little Rock,112,0,44.642857142857,0,52.678571428571,0,2.678571428571,0,95.54,0,0
6091001,Ark. School For The Blind Elem,37,0,2.702702702702,0,24.324324324324,10.81081081081,54.054054054054,8.108108108108,62.16,100,0
6091002,Ark. School For The Blind H.S.,39,0,5.128205128205,0,46.153846153846,0,48.717948717948,0,38.46,100,0
6092001,Ark. School For The Deaf Elem.,86,1.162790697674,9.302325581395,1.162790697674,27.906976744186,2.325581395348,55.813953488372,2.325581395348,79.07,100,1.162790697674
6092002,Ark. School For The Deaf H.S.,38,0,10.526315789473,2.631578947368,31.578947368421,2.631578947368,50,2.631578947368,78.95,100,0
6094001,Arkansas Consolidated High School-Alexander,93,0,2.150537634408,0,46.236559139784,0,50.537634408602,1.075268817204,67.74,43.010752688172,0
6094002,Arkansas Consolidated High School-Dermott ,46,0,6.521739130434,2.173913043478,78.260869565217,0,13.043478260869,0,73.91,47.826086956521,0
6094004,Arkansas Consolidated High School-Lewisville ,29,0,6.896551724137,0,62.068965517241,0,31.03448275862,0,68.97,13.793103448275,0
6094005,Arkansas Consolidated High School-Mansfield,43,0,2.325581395348,0,32.558139534883,0,65.116279069767,0,67.44,16.279069767441,0
6094006,Arkansas Consolidated High School-Harrisburg,33,0,6.060606060606,0,69.696969696969,0,24.242424242424,0,69.7,30.30303030303,0
6094007,Arkansas Consolidated High School-Colt,28,0,7.142857142857,0,75,0,17.857142857142,0,50,17.857142857142,0
6102005,Maynard Elementary School,235,0,2.127659574468,0,0,0,97.872340425531,0,100,17.446808510638,0
6102006,Maynard High School,210,0,1.428571428571,0,0.47619047619,0.95238095238,96.666666666666,0.47619047619,100,11.904761904761,0
6103009,Alma Spikes Elementary School,452,0.663716814159,4.203539823008,0,0.663716814159,0.663716814159,92.9203539823,0.884955752212,67.04,19.247787610619,0
6103010,Pocahontas High School,425,0.705882352941,2.35294117647,0,0.705882352941,1.647058823529,94.117647058823,0.470588235294,46.59,7.529411764705,0
6103011,Pocahontas Upper Elem. School,552,0.181159420289,4.347826086956,0.724637681159,0.724637681159,2.536231884057,91.123188405797,0.362318840579,65.58,15.398550724637,0
6103012,Pocahontas Junior High School,454,0.22026431718,2.643171806167,0,1.541850220264,1.982378854625,92.95154185022,0.660792951541,56.83,10.132158590308,0
6201003,Central Elementary School,692,0.28901734104,1.734104046242,0,84.537572254335,1.445086705202,11.416184971098,0.57803468208,100,10.260115606936,1.300578034682
6201010,Forrest City Jr. High,418,0,0.478468899521,0,88.995215311004,0.23923444976,9.808612440191,0.478468899521,100,13.157894736842,0.717703349282
6201011,Forrest City High School,820,0.121951219512,0.975609756097,0,85.731707317073,0,13.170731707317,0,100,13.780487804878,0.60975609756
6201014,Stewart Elementary School,364,0.274725274725,1.373626373626,0,85.43956043956,1.373626373626,10.98901098901,0.54945054945,100,15.65934065934,1.923076923076
6201702,Lincoln Academy OF Excellence,374,0,1.069518716577,0,85.561497326203,0.267379679144,13.101604278074,0,100,12.032085561497,1.069518716577
6202022,Mildred Jackson Elem. School,172,0,2.906976744186,0,86.627906976744,0,10.465116279069,0,90.7,13.953488372093,0
6202024,Hughes High School,146,0,1.369863013698,0,82.876712328767,0,15.068493150684,0.684931506849,97.95,15.753424657534,0
6205027,Palestine-Wheatley Elem. Sch.,381,0,2.099737532808,0,14.435695538057,0,83.202099737532,0.262467191601,100,10.761154855643,0
6205028,Palestine-Wheatley Senior High,386,0,3.367875647668,0,17.357512953367,0.518134715025,77.979274611398,0.777202072538,100,11.658031088082,0
6205031,Palestine-Wheatley Middle Sch.,,0,0,0,0,0,0,0,,0,0
6301001,Pine Haven Elementary School,546,0,4.761904761904,0,2.014652014652,0.54945054945,92.307692307692,0.3663003663,49.27,7.142857142857,0.3663003663
6301002,Bauxite High School,487,0.205338809034,3.285420944558,0,2.464065708418,2.053388090349,91.786447638603,0.205338809034,37.78,9.24024640657,0.821355236139
6301003,Bauxite Middle School,510,0.392156862745,3.13725490196,0,2.941176470588,1.176470588235,91.960784313725,0.392156862745,44.12,8.039215686274,0.392156862745
6301703,Miner Academy,52,0,3.846153846153,0,0,1.923076923076,94.230769230769,0,42.31,7.692307692307,0
6302006,Caldwell Elementary School,558,0,2.867383512544,0.179211469534,3.225806451612,0.89605734767,91.577060931899,1.254480286738,27.24,6.989247311827,0.89605734767
6302007,Angie Grant Elementary School,587,0.170357751277,16.354344122657,0,16.524701873935,5.11073253833,60.306643952299,1.533219761499,72.4,11.243611584327,10.902896081771
6302008,Perrin Elementary School,631,0.316957210776,5.546751188589,0,5.705229793977,3.486529318541,83.835182250396,1.109350237717,36.29,8.082408874801,0.633914421553
6302009,Ringgold Elementary School,551,0.181488203266,5.989110707803,0.181488203266,6.352087114337,1.270417422867,85.29945553539,0.725952813067,53.72,12.704174228675,5.08166969147
6302010,Benton Junior High School,817,0.244798041615,6.119951040391,0.367197062423,7.711138310893,1.835985312117,82.741738066095,0.979192166462,37.82,9.424724602203,4.161566707466
6302011,Benton Middle School,757,0.396301188903,6.472919418758,0,7.265521796565,2.509907529722,82.694848084544,0.660501981505,38.44,8.454425363276,4.49141347424
6302012,Benton High School,1099,0.181983621474,7.279344858962,0.090991810737,8.644222020018,1.728844404003,81.346678798908,0.727934485896,33.03,9.099181073703,2.729754322111
6303018,Hill Farm Elementary School,605,0,11.239669421487,0,13.388429752066,0.661157024793,73.884297520661,0.826446280991,49.92,11.735537190082,4.793388429752
6303020,Bryant Elementary School,747,0.401606425702,10.709504685408,0,16.599732262382,1.606425702811,68.540829986613,2.141900937081,58.5,9.370816599732,3.88219544846
6303022,Bryant High School,2714,0.221075902726,8.364038319823,0.110537951363,14.554163596168,0.773765659543,74.281503316138,1.694915254237,29.77,10.169491525423,4.163596168017
6303023,Salem Elementary School,621,0.161030595813,5.475040257648,0,3.220611916264,1.127214170692,89.049919484702,0.966183574879,38.33,10.466988727858,3.220611916264
6303024,Robert L. Davis Elem. School,519,0,9.441233140655,0.38535645472,19.07514450867,2.312138728323,67.822736030828,0.963391136801,54.91,10.597302504816,3.660886319845
6303025,Springhill Elementary School,621,0.322061191626,17.874396135265,0,2.093397745571,1.127214170692,76.972624798711,1.610305958132,30.92,7.729468599033,7.890499194847
6303026,Bryant Middle School,1084,0.461254612546,6.365313653136,0,20.940959409594,1.383763837638,68.819188191881,2.029520295202,45.94,10.885608856088,3.413284132841
6303027,Collegeville Elementary School,573,0.174520069808,14.659685863874,0.174520069808,11.518324607329,2.268760907504,68.411867364746,2.792321116928,44.33,9.249563699825,6.457242582897
6303028,Bethel Middle School,920,0.217391304347,11.739130434782,0.108695652173,6.95652173913,0.652173913043,79.239130434782,1.086956521739,34.24,10.760869565217,6.739130434782
6303029,Hurricane Creek Elementary,545,0,4.770642201834,0,22.201834862385,2.018348623853,67.88990825688,3.119266055045,36.51,10.825688073394,2.568807339449
6303036,Paron Elementary School,68,0,0,0,0,0,100,0,70.59,17.647058823529,0
6304029,Westbrook Elementary School,444,0.225225225225,5.855855855855,0,0.9009009009,1.126126126126,91.666666666666,0.225225225225,49.55,9.234234234234,0
6304030,Harmony Grove High School,366,0,3.825136612021,0,0,0.819672131147,94.808743169398,0.546448087431,33.33,9.289617486338,0.273224043715
6304031,Harmony Grove Middle School,343,0.291545189504,3.206997084548,0,1.166180758017,1.166180758017,94.169096209912,0,42.57,11.078717201166,0
6401001,Waldron Elementary School,588,3.741496598639,17.517006802721,0.17006802721,0.510204081632,0.680272108843,73.979591836734,3.401360544217,79.25,14.625850340136,9.69387755102
6401003,Waldron High School,453,1.766004415011,9.71302428256,0,0.662251655629,2.869757174392,80.132450331125,4.85651214128,68.65,15.23178807947,8.609271523178
6401004,Waldron Middle School,480,3.125,14.375,0.208333333333,1.25,0.625,77.5,2.916666666666,69.58,17.083333333333,8.958333333333
